IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.142.218.33,2087,0,false,ORD,North America,Chicago,230,0.00
3.142.225.212,2053,0,false,ORD,North America,Chicago,230,0.00
3.142.218.33,2095,0,false,ORD,North America,Chicago,230,0.00
3.142.150.24,80,0,false,ORD,North America,Chicago,231,0.00
3.142.218.33,2052,0,false,ORD,North America,Chicago,231,0.00
3.142.150.24,8880,0,false,ORD,North America,Chicago,231,0.00
18.191.164.46,2096,0,false,ORD,North America,Chicago,231,0.00
18.222.133.188,2082,0,false,ORD,North America,Chicago,231,0.00
3.142.243.39,8443,0,false,ORD,North America,Chicago,232,0.00
3.142.150.24,2087,0,false,ORD,North America,Chicago,232,0.00
3.142.218.33,2096,0,false,ORD,North America,Chicago,232,0.00
3.140.252.188,8080,0,false,ORD,North America,Chicago,232,0.00
3.139.109.109,8880,0,false,ORD,North America,Chicago,232,0.00
3.140.252.188,2086,0,false,ORD,North America,Chicago,232,0.00
3.142.218.33,443,0,false,ORD,North America,Chicago,232,0.00
18.191.164.46,2083,0,false,ORD,North America,Chicago,233,0.00
3.142.225.212,8443,0,false,ORD,North America,Chicago,233,0.00
3.145.210.249,8443,0,false,ORD,North America,Chicago,233,0.00
3.96.209.115,2082,0,false,ORD,North America,Chicago,234,0.00
3.96.159.76,2053,0,false,ORD,North America,Chicago,234,0.00
3.96.173.26,2053,0,false,ORD,North America,Chicago,234,0.00
3.140.252.188,2095,0,false,ORD,North America,Chicago,234,0.00
35.183.5.168,2052,0,false,ORD,North America,Chicago,234,0.00
35.182.72.203,2096,0,false,ORD,North America,Chicago,234,0.00
15.222.2.169,2096,0,false,ORD,North America,Chicago,234,0.00
99.79.58.147,2053,0,false,ORD,North America,Chicago,234,0.00
35.183.198.229,2087,0,false,ORD,North America,Chicago,234,0.00
35.183.54.90,8880,0,false,ORD,North America,Chicago,234,0.00
3.96.159.76,2082,0,false,ORD,North America,Chicago,234,0.00
35.182.72.203,8880,0,false,ORD,North America,Chicago,234,0.00
35.183.54.90,2086,0,false,ORD,North America,Chicago,234,0.00
35.182.253.40,443,0,false,ORD,North America,Chicago,234,0.00
35.183.112.31,443,0,false,ORD,North America,Chicago,234,0.00
3.23.114.77,2052,0,false,ORD,North America,Chicago,234,0.00
35.182.72.203,2053,0,false,ORD,North America,Chicago,234,0.00
15.156.194.92,2052,0,false,ORD,North America,Chicago,234,0.00
35.183.178.151,2096,0,false,ORD,North America,Chicago,234,0.00
35.182.252.222,8080,0,false,ORD,North America,Chicago,234,0.00
15.222.62.90,2095,0,false,ORD,North America,Chicago,234,0.00
99.79.68.215,2087,0,false,ORD,North America,Chicago,234,0.00
3.96.159.76,2052,0,false,ORD,North America,Chicago,234,0.00
35.183.136.63,2052,0,false,ORD,North America,Chicago,234,0.00
35.183.25.126,2096,0,false,ORD,North America,Chicago,234,0.00
3.142.225.212,2095,0,false,ORD,North America,Chicago,234,0.00
3.96.127.105,2096,0,false,ORD,North America,Chicago,234,0.00
15.222.62.90,80,0,false,ORD,North America,Chicago,234,0.00
35.183.5.168,2087,0,false,ORD,North America,Chicago,234,0.00
35.182.236.163,8443,0,false,ORD,North America,Chicago,234,0.00
99.79.68.215,8443,0,false,ORD,North America,Chicago,234,0.00
3.96.210.244,2052,0,false,ORD,North America,Chicago,234,0.00
3.140.252.188,8443,0,false,ORD,North America,Chicago,234,0.00
99.79.68.215,2053,0,false,ORD,North America,Chicago,234,0.00
3.96.194.103,8880,0,false,ORD,North America,Chicago,234,0.00
35.183.198.229,8080,0,false,ORD,North America,Chicago,234,0.00
35.183.25.126,2087,0,false,ORD,North America,Chicago,234,0.00
3.96.127.105,2095,0,false,ORD,North America,Chicago,234,0.00
3.99.169.181,2087,0,false,ORD,North America,Chicago,234,0.00
35.183.111.105,2082,0,false,ORD,North America,Chicago,234,0.00
99.79.58.147,2082,0,false,ORD,North America,Chicago,234,0.00
99.79.58.147,2086,0,false,ORD,North America,Chicago,234,0.00
35.182.44.11,2052,0,false,ORD,North America,Chicago,234,0.00
35.182.253.40,8443,0,false,ORD,North America,Chicago,234,0.00
35.183.109.65,80,0,false,ORD,North America,Chicago,234,0.00
3.99.187.248,2096,0,false,ORD,North America,Chicago,234,0.00
3.96.209.115,2083,0,false,ORD,North America,Chicago,234,0.00
35.182.72.203,2052,0,false,ORD,North America,Chicago,234,0.00
3.96.190.161,2052,0,false,ORD,North America,Chicago,234,0.00
35.183.111.105,2096,0,false,ORD,North America,Chicago,234,0.00
3.96.127.105,2053,0,false,ORD,North America,Chicago,235,0.00
3.96.190.161,2053,0,false,ORD,North America,Chicago,235,0.00
3.99.147.136,2052,0,false,ORD,North America,Chicago,235,0.00
3.99.147.136,8443,0,false,ORD,North America,Chicago,235,0.00
3.96.209.115,2087,0,false,ORD,North America,Chicago,235,0.00
35.183.112.31,2086,0,false,ORD,North America,Chicago,235,0.00
35.182.72.203,8443,0,false,ORD,North America,Chicago,235,0.00
3.96.209.115,8443,0,false,ORD,North America,Chicago,235,0.00
35.182.72.203,2083,0,false,ORD,North America,Chicago,235,0.00
3.96.194.103,80,0,false,ORD,North America,Chicago,235,0.00
3.96.210.244,8443,0,false,ORD,North America,Chicago,235,0.00
35.182.236.163,2052,0,false,ORD,North America,Chicago,235,0.00
35.183.111.105,2052,0,false,ORD,North America,Chicago,235,0.00
3.99.147.136,2082,0,false,ORD,North America,Chicago,235,0.00
3.140.252.188,2082,0,false,ORD,North America,Chicago,235,0.00
3.96.159.76,8443,0,false,ORD,North America,Chicago,235,0.00
3.96.209.115,2086,0,false,ORD,North America,Chicago,236,0.00
35.182.72.203,2095,0,false,ORD,North America,Chicago,236,0.00
99.79.58.147,80,0,false,ORD,North America,Chicago,236,0.00
3.96.210.244,80,0,false,ORD,North America,Chicago,236,0.00
35.182.44.11,2087,0,false,ORD,North America,Chicago,236,0.00
35.183.178.151,2095,0,false,ORD,North America,Chicago,236,0.00
3.96.199.178,443,0,false,ORD,North America,Chicago,236,0.00
99.79.68.215,8880,0,false,ORD,North America,Chicago,236,0.00
35.182.72.203,2087,0,false,ORD,North America,Chicago,236,0.00
15.223.2.143,2052,0,false,ORD,North America,Chicago,236,0.00
3.99.187.248,2083,0,false,ORD,North America,Chicago,236,0.00
3.96.127.105,2052,0,false,ORD,North America,Chicago,236,0.00
3.99.147.136,443,0,false,ORD,North America,Chicago,236,0.00
99.79.58.147,443,0,false,ORD,North America,Chicago,236,0.00
35.183.198.229,80,0,false,ORD,North America,Chicago,236,0.00
99.79.68.215,2095,0,false,ORD,North America,Chicago,236,0.00
3.99.147.136,2095,0,false,ORD,North America,Chicago,236,0.00
99.79.68.215,8080,0,false,ORD,North America,Chicago,236,0.00
99.79.68.215,2096,0,false,ORD,North America,Chicago,236,0.00
35.182.252.222,2086,0,false,ORD,North America,Chicago,236,0.00
15.222.62.90,8080,0,false,ORD,North America,Chicago,236,0.00
35.183.5.168,2083,0,false,ORD,North America,Chicago,236,0.00
35.182.236.163,2095,0,false,ORD,North America,Chicago,236,0.00
3.99.147.136,2096,0,false,ORD,North America,Chicago,236,0.00
3.96.199.178,2087,0,false,ORD,North America,Chicago,237,0.00
35.183.111.105,8880,0,false,ORD,North America,Chicago,237,0.00
35.182.72.203,8080,0,false,ORD,North America,Chicago,237,0.00
15.156.194.92,443,0,false,ORD,North America,Chicago,237,0.00
3.96.209.115,2052,0,false,ORD,North America,Chicago,237,0.00
35.183.178.151,2086,0,false,ORD,North America,Chicago,237,0.00
35.182.72.203,2086,0,false,ORD,North America,Chicago,237,0.00
35.183.25.126,2082,0,false,ORD,North America,Chicago,237,0.00
3.96.209.115,2095,0,false,ORD,North America,Chicago,237,0.00
3.99.147.136,2083,0,false,ORD,North America,Chicago,237,0.00
99.79.58.147,2095,0,false,ORD,North America,Chicago,237,0.00
35.182.44.11,2082,0,false,ORD,North America,Chicago,237,0.00
35.183.109.65,2087,0,false,ORD,North America,Chicago,237,0.00
35.182.44.11,2053,0,false,ORD,North America,Chicago,237,0.00
15.222.13.108,8443,0,false,ORD,North America,Chicago,237,0.00
3.96.159.76,80,0,false,ORD,North America,Chicago,237,0.00
3.99.187.248,2087,0,false,ORD,North America,Chicago,237,0.00
99.79.58.147,2083,0,false,ORD,North America,Chicago,237,0.00
35.182.253.40,2083,0,false,ORD,North America,Chicago,237,0.00
3.96.173.26,2095,0,false,ORD,North America,Chicago,237,0.00
35.183.136.63,2087,0,false,ORD,North America,Chicago,237,0.00
35.182.44.11,2086,0,false,ORD,North America,Chicago,237,0.00
3.96.127.105,2083,0,false,ORD,North America,Chicago,237,0.00
35.182.72.203,80,0,false,ORD,North America,Chicago,237,0.00
3.96.159.76,8880,0,false,ORD,North America,Chicago,237,0.00
99.79.58.147,2052,0,false,ORD,North America,Chicago,237,0.00
99.79.68.215,80,0,false,ORD,North America,Chicago,237,0.00
35.183.198.229,2083,0,false,ORD,North America,Chicago,237,0.00
35.183.25.126,8880,0,false,ORD,North America,Chicago,237,0.00
99.79.58.147,8443,0,false,ORD,North America,Chicago,237,0.00
3.96.210.244,2096,0,false,ORD,North America,Chicago,237,0.00
3.96.199.178,2083,0,false,ORD,North America,Chicago,237,0.00
35.183.5.168,80,0,false,ORD,North America,Chicago,237,0.00
3.96.194.103,2096,0,false,ORD,North America,Chicago,237,0.00
35.183.178.151,8443,0,false,ORD,North America,Chicago,237,0.00
3.96.127.105,2086,0,false,ORD,North America,Chicago,237,0.00
3.99.187.248,2095,0,false,ORD,North America,Chicago,238,0.00
3.96.173.26,8080,0,false,ORD,North America,Chicago,238,0.00
3.96.194.103,2083,0,false,ORD,North America,Chicago,238,0.00
35.182.253.40,8880,0,false,ORD,North America,Chicago,238,0.00
35.183.178.151,8880,0,false,ORD,North America,Chicago,238,0.00
3.96.194.103,2052,0,false,ORD,North America,Chicago,238,0.00
3.142.225.212,2087,0,false,ORD,North America,Chicago,238,0.00
3.99.169.181,2083,0,false,ORD,North America,Chicago,238,0.00
15.157.67.79,2087,0,false,ORD,North America,Chicago,238,0.00
3.96.190.161,8080,0,false,ORD,North America,Chicago,238,0.00
35.182.44.11,8880,0,false,ORD,North America,Chicago,238,0.00
3.99.147.136,80,0,false,ORD,North America,Chicago,238,0.00
3.96.190.161,8443,0,false,ORD,North America,Chicago,238,0.00
35.182.44.11,80,0,false,ORD,North America,Chicago,238,0.00
3.96.127.105,8080,0,false,ORD,North America,Chicago,238,0.00
3.99.147.136,8880,0,false,ORD,North America,Chicago,238,0.00
3.96.190.161,2083,0,false,ORD,North America,Chicago,238,0.00
3.96.173.26,80,0,false,ORD,North America,Chicago,238,0.00
3.142.225.212,80,0,false,ORD,North America,Chicago,238,0.00
3.96.159.76,443,0,false,ORD,North America,Chicago,238,0.00
35.183.178.151,443,0,false,ORD,North America,Chicago,238,0.00
3.96.210.244,443,0,false,ORD,North America,Chicago,238,0.00
35.183.111.105,443,0,false,ORD,North America,Chicago,238,0.00
3.96.173.26,8443,0,false,ORD,North America,Chicago,238,0.00
99.79.58.147,8880,0,false,ORD,North America,Chicago,239,0.00
3.99.187.248,2082,0,false,ORD,North America,Chicago,239,0.00
3.96.159.76,8080,0,false,ORD,North America,Chicago,239,0.00
35.182.236.163,2086,0,false,ORD,North America,Chicago,239,0.00
3.99.147.136,8080,0,false,ORD,North America,Chicago,239,0.00
3.96.190.161,2095,0,false,ORD,North America,Chicago,239,0.00
3.99.147.136,2086,0,false,ORD,North America,Chicago,239,0.00
35.182.252.222,8880,0,false,ORD,North America,Chicago,239,0.00
15.156.194.92,2086,0,false,ORD,North America,Chicago,239,0.00
3.142.218.33,8080,0,false,ORD,North America,Chicago,239,0.00
35.182.236.163,2083,0,false,ORD,North America,Chicago,239,0.00
35.182.44.11,2095,0,false,ORD,North America,Chicago,239,0.00
3.96.209.115,443,0,false,ORD,North America,Chicago,239,0.00
3.99.147.136,2053,0,false,ORD,North America,Chicago,239,0.00
35.183.111.105,8443,0,false,ORD,North America,Chicago,239,0.00
35.182.44.11,8443,0,false,ORD,North America,Chicago,239,0.00
35.183.5.168,8443,0,false,ORD,North America,Chicago,239,0.00
3.96.210.244,2053,0,false,ORD,North America,Chicago,239,0.00
3.99.187.248,80,0,false,ORD,North America,Chicago,239,0.00
3.96.159.76,2086,0,false,ORD,North America,Chicago,239,0.00
15.156.194.92,8080,0,false,ORD,North America,Chicago,239,0.00
3.96.210.244,2083,0,false,ORD,North America,Chicago,239,0.00
3.96.209.115,8080,0,false,ORD,North America,Chicago,239,0.00
35.183.112.31,8880,0,false,ORD,North America,Chicago,239,0.00
35.183.111.105,2095,0,false,ORD,North America,Chicago,239,0.00
15.156.194.92,8880,0,false,ORD,North America,Chicago,239,0.00
35.183.112.31,80,0,false,ORD,North America,Chicago,239,0.00
35.183.136.63,8443,0,false,ORD,North America,Chicago,239,0.00
99.79.58.147,2096,0,false,ORD,North America,Chicago,240,0.00
35.183.25.126,443,0,false,ORD,North America,Chicago,240,0.00
35.183.198.229,8880,0,false,ORD,North America,Chicago,240,0.00
35.183.25.126,2086,0,false,ORD,North America,Chicago,240,0.00
3.99.169.181,2052,0,false,ORD,North America,Chicago,240,0.00
3.96.210.244,2095,0,false,ORD,North America,Chicago,240,0.00
3.99.187.248,8443,0,false,ORD,North America,Chicago,240,0.00
3.99.169.181,2086,0,false,ORD,North America,Chicago,240,0.00
3.99.187.248,443,0,false,ORD,North America,Chicago,240,0.00
35.183.198.229,8443,0,false,ORD,North America,Chicago,240,0.00
3.96.199.178,8080,0,false,ORD,North America,Chicago,240,0.00
3.96.210.244,2087,0,false,ORD,North America,Chicago,240,0.00
99.79.68.215,443,0,false,ORD,North America,Chicago,240,0.00
3.96.210.244,8080,0,false,ORD,North America,Chicago,240,0.00
35.183.5.168,2086,0,false,ORD,North America,Chicago,240,0.00
35.182.252.222,8443,0,false,ORD,North America,Chicago,240,0.00
35.182.44.11,8080,0,false,ORD,North America,Chicago,240,0.00
3.99.169.181,2096,0,false,ORD,North America,Chicago,240,0.00
35.183.136.63,2082,0,false,ORD,North America,Chicago,240,0.00
3.99.169.181,2082,0,false,ORD,North America,Chicago,240,0.00
15.223.2.143,2083,0,false,ORD,North America,Chicago,240,0.00
35.182.44.11,2083,0,false,ORD,North America,Chicago,240,0.00
35.183.25.126,2095,0,false,ORD,North America,Chicago,240,0.00
35.182.236.163,2053,0,false,ORD,North America,Chicago,240,0.00
3.96.190.161,2096,0,false,ORD,North America,Chicago,240,0.00
3.96.199.178,2086,0,false,ORD,North America,Chicago,240,0.00
3.96.190.161,443,0,false,ORD,North America,Chicago,240,0.00
35.182.252.222,2083,0,false,ORD,North America,Chicago,240,0.00
3.96.127.105,8880,0,false,ORD,North America,Chicago,240,0.00
3.99.169.181,443,0,false,ORD,North America,Chicago,240,0.00
3.96.209.115,8880,0,false,ORD,North America,Chicago,241,0.00
3.96.210.244,2086,0,false,ORD,North America,Chicago,241,0.00
35.183.198.229,2086,0,false,ORD,North America,Chicago,241,0.00
3.96.190.161,8880,0,false,ORD,North America,Chicago,241,0.00
3.96.159.76,2083,0,false,ORD,North America,Chicago,241,0.00
3.99.169.181,8443,0,false,ORD,North America,Chicago,241,0.00
3.99.187.248,8080,0,false,ORD,North America,Chicago,241,0.00
15.156.194.92,2053,0,false,ORD,North America,Chicago,241,0.00
3.99.187.248,2053,0,false,ORD,North America,Chicago,241,0.00
35.183.109.65,2095,0,false,ORD,North America,Chicago,241,0.00
3.96.127.105,80,0,false,ORD,North America,Chicago,241,0.00
3.96.173.26,2086,0,false,ORD,North America,Chicago,241,0.00
35.183.5.168,2096,0,false,ORD,North America,Chicago,241,0.00
3.96.194.103,443,0,false,ORD,North America,Chicago,241,0.00
3.99.187.248,8880,0,false,ORD,North America,Chicago,241,0.00
3.96.127.105,443,0,false,ORD,North America,Chicago,241,0.00
35.183.178.151,2083,0,false,ORD,North America,Chicago,241,0.00
15.156.194.92,80,0,false,ORD,North America,Chicago,241,0.00
35.182.44.11,2096,0,false,ORD,North America,Chicago,241,0.00
3.96.92.88,80,0,false,ORD,North America,Chicago,241,0.00
3.96.127.105,8443,0,false,ORD,North America,Chicago,241,0.00
35.182.72.203,2082,0,false,ORD,North America,Chicago,242,0.00
3.99.187.248,2052,0,false,ORD,North America,Chicago,242,0.00
3.96.159.76,2087,0,false,ORD,North America,Chicago,242,0.00
3.96.173.26,2083,0,false,ORD,North America,Chicago,242,0.00
3.96.190.161,2082,0,false,ORD,North America,Chicago,242,0.00
35.183.136.63,2053,0,false,ORD,North America,Chicago,242,0.00
35.183.198.229,2052,0,false,ORD,North America,Chicago,242,0.00
35.183.5.168,8880,0,false,ORD,North America,Chicago,242,0.00
35.183.25.126,2053,0,false,ORD,North America,Chicago,242,0.00
35.183.112.31,2053,0,false,ORD,North America,Chicago,242,0.00
3.96.209.115,2053,0,false,ORD,North America,Chicago,242,0.00
3.96.194.103,2087,0,false,ORD,North America,Chicago,242,0.00
3.96.209.115,2096,0,false,ORD,North America,Chicago,242,0.00
3.96.210.244,8880,0,false,ORD,North America,Chicago,242,0.00
3.96.127.105,2082,0,false,ORD,North America,Chicago,242,0.00
99.79.68.215,2083,0,false,ORD,North America,Chicago,242,0.00
3.96.173.26,2082,0,false,ORD,North America,Chicago,242,0.00
3.99.169.181,8080,0,false,ORD,North America,Chicago,243,0.00
3.96.194.103,2053,0,false,ORD,North America,Chicago,243,0.00
35.182.72.203,443,0,false,ORD,North America,Chicago,243,0.00
3.99.169.181,2095,0,false,ORD,North America,Chicago,243,0.00
35.182.44.11,443,0,false,ORD,North America,Chicago,243,0.00
3.99.169.181,2053,0,false,ORD,North America,Chicago,243,0.00
3.96.194.103,8443,0,false,ORD,North America,Chicago,244,0.00
3.96.173.26,2096,0,false,ORD,North America,Chicago,244,0.00
35.183.25.126,2083,0,false,ORD,North America,Chicago,244,0.00
3.96.199.178,2095,0,false,ORD,North America,Chicago,244,0.00
3.96.194.103,8080,0,false,ORD,North America,Chicago,244,0.00
3.96.173.26,8880,0,false,ORD,North America,Chicago,244,0.00
35.182.253.40,2053,0,false,ORD,North America,Chicago,244,0.00
99.79.58.147,8080,0,false,ORD,North America,Chicago,248,0.00
3.96.190.161,80,0,false,ORD,North America,Chicago,248,0.00
15.223.2.143,2095,0,false,ORD,North America,Chicago,248,0.00
35.182.252.222,2052,0,false,ORD,North America,Chicago,248,0.00
15.223.2.143,80,0,false,ORD,North America,Chicago,248,0.00
3.96.199.178,2053,0,false,ORD,North America,Chicago,248,0.00
99.79.58.147,2087,0,false,ORD,North America,Chicago,248,0.00
15.223.2.143,8443,0,false,ORD,North America,Chicago,248,0.00
3.96.199.178,8880,0,false,ORD,North America,Chicago,248,0.00
35.182.252.222,443,0,false,ORD,North America,Chicago,248,0.00
3.96.194.103,2082,0,false,ORD,North America,Chicago,249,0.00
15.222.251.96,443,443,true,YUL,North America,Montréal,249,0.00
3.96.159.76,2095,0,false,ORD,North America,Chicago,249,0.00
99.79.68.215,2052,0,false,ORD,North America,Chicago,249,0.00
3.96.194.103,2086,0,false,ORD,North America,Chicago,250,0.00
3.99.187.248,2086,0,false,ORD,North America,Chicago,250,0.00
3.96.159.76,2096,0,false,ORD,North America,Chicago,251,0.00
3.96.190.161,2087,0,false,ORD,North America,Chicago,251,0.00
35.183.5.168,2082,0,false,ORD,North America,Chicago,251,0.00
3.96.194.103,2095,0,false,ORD,North America,Chicago,252,0.00
3.99.169.181,80,0,false,ORD,North America,Chicago,252,0.00
3.96.190.161,2086,0,false,ORD,North America,Chicago,252,0.00
3.96.210.244,2082,0,false,ORD,North America,Chicago,253,0.00
3.96.173.26,443,0,false,ORD,North America,Chicago,253,0.00
3.99.169.181,8880,0,false,ORD,North America,Chicago,253,0.00
3.99.147.136,2087,0,false,ORD,North America,Chicago,253,0.00
3.96.127.105,2087,0,false,ORD,North America,Chicago,254,0.00
35.183.198.229,2053,0,false,ORD,North America,Chicago,255,0.00
3.96.199.178,8443,0,false,ORD,North America,Chicago,256,0.00
3.96.209.115,80,0,false,ORD,North America,Chicago,259,0.00
3.96.199.178,80,0,false,ORD,North America,Chicago,263,0.00
3.96.173.26,2087,0,false,ORD,North America,Chicago,265,0.00
3.96.173.26,2052,0,false,ORD,North America,Chicago,266,0.00
13.246.226.175,2083,0,false,ORD,North America,Chicago,308,0.00
13.246.226.175,2087,0,false,ORD,North America,Chicago,309,0.00
